V,LOS,2,-220,-250,-1.5(-135)
H,SFO,1,6.5,6.5u15,+1.5(+115)
V,HOU,4,-111,-117,-1.5(+148)
H,CLE,2,8,8.5,+1.5(-170)
V,TAM,2,8.5o20,8,+1.5(-160)
H,BAL,0,-155,-160,-1.5(+140)
V,SEA,9,8.5u20,-130,-1.5(+120)
H,DET,19,-110,9,+1.5(-140)
V,MIN,8,-105,-110,-1.5(+144)
H,TEX,1,9,10o20,+1.5(-165)
V,KAN,5,-135,-148,-1.5(+105)
H,CWS,10,8,8.5o25,+1.5(-125)
V,OAK,1,8.5u20,8.5u15,+1.5(-175)
H,LAA,2,-125,-135,-1.5(+151)
V,TOR,6,7.5o20,7.5u30,+1.5(-155)
H,STL,5,-140,-155,-1.5(+135)
V,CIN,4,9o15,9.5o15,+1.5(-195)
H,MIL,9,-120,-126,-1.5(+166)
V,CUB,5,-162,-159,-1.5(+105)
H,PIT,6,8u20,8.5,+1.5(-125)
V,MIA,4,8,-109,-1.5(+144)
H,PHI,7,-111,7.5,+1.5(-165)
V,ATL,8,6.5o20,7.5u15,+1.5(-180)
H,NYM,2,-190,-140,-1.5(+155)
V,WAS,11,11.5u20,10.5,+1.5(-190)
H,COL,4,-117,-119,-1.5(+163)
V,SDG,8,9.5o20,10,+1.5(-175)
H,ARI,5,-125,-127,-1.5(+151)
V,LOS,3,7,-108,-1.5(+160)
H,SFO,4,-111,6.5,+1.5(-185)
V,HOU,6,-113,9u19,+1.5(-215)
H,CLE,7,8.5u20,-120,-1.5(+180)
V,TAM,4,8u15,8.5u15,+1.5(-160)
H,BAL,5,-136,-146,-1.5(+140)
V,NYY,3,7.5u20,8u13,+1.5(-200)
H,BOS,1,-118,-119,-1.5(+170)
V,SEA,8,-111,-129,-1.5(+132)
H,DET,0,8.5u20,8,+1.5(-152)
V,MIN,3,8.5,9u20,+1.5(-170)
H,TEX,14,-140,-142,-1.5(+148)
V,KAN,2,8u20,8.5,+1.5(-175)
H,CWS,5,-140,-137,-1.5(+151)
V,OAK,5,8,7.5,+1.5(-165)
H,LAA,8,-140,-152,-1.5(+144)
V,MIA,2,7.5o20,8.5o19,+1.5(-215)
H,PHI,3,-117,-109,-1.5(+180)
V,ATL,7,7u15,8u20,+1.5(-150)
H,NYM,5,-190,-171,-1.5(+130)
V,WAS,16,-116,-116,-1.5(+135)
H,COL,5,11.5,11o15,+1.5(-155)
V,LOS,5,-126,-129,-1.5(+127)
H,SFO,1,7.5o20,8u20,+1.5(-147)
V,SDG,2,10,10.5u15,+1.5(-115)
H,ARI,6,-151,-200,-1.5(-105)
V,SEA,2,8.5u20,9u18,+1.5(-165)
H,DET,1,-146,-139,-1.5(+144)
V,HOU,3,8o20,8.5,+1.5(-121)
H,CLE,4,-176,-202,-1.5(+101)
V,NYY,3,7.5u20,7o25,+1.5(-130)
H,BOS,0,-181,-185,-1.5(+110)
V,OAK,1,8o15,8.5u20,+1.5(-205)
H,LAA,2,-124,-121,-1.5(+172)
V,TOR,4,8o20,7.5o20,+1.5(-120)
H,STL,8,-172,-215,-1.5(+100)
V,TOR,4,8.5,8u18,+1.5(-127)
H,STL,6,-166,-195,-1.5(+106)
V,PIT,12,-105,8u20,+1.5(-200)
H,MIA,2,7.5,-127,-1.5(+170)
V,NYM,7,7,7.5u20,+1.5(-185)
H,WAS,5,-155,-137,-1.5(+160)
V,ATL,10,8.5,8.5o20,+1.5(-168)
H,MIL,8,-121,-136,-1.5(+146)
V,CIN,5,8o20,8u20,+1.5(-175)
H,STL,7,-151,-140,-1.5(+151)
V,COL,3,10,9,+1.5(-145)
H,ARI,1,-149,-171,-1.5(+125)
V,PHI,3,8u20,8,+1.5(-140)
H,LOS,5,-164,-181,-1.5(+120)
V,SDG,3,8,7.5u18,+1.5(-185)
H,SFO,4,-161,-138,-1.5(+160)
V,TAM,7,8.5u20,8.5u15,+1.5(-190)
H,TOR,4,-150,-128,-1.5(+163)
V,BAL,11,9u20,9o15,+1.5(-210)
H,NYY,14,-131,-107,-1.5(+176)
V,SEA,3,8.5,8.5u19,+1.5(-120)
H,CLE,1,-195,-200,-1.5(+100)
V,CWS,7,9.5u20,9u20,+1.5(-190)
H,DET,3,-136,-130,-1.5(+163)
V,LAA,6,-106,-118,-1.5(+133)
H,TEX,3,9.5u15,9.5o12,+1.5(-153)
V,OAK,4,8.5,8.5,+1.5(-147)
H,HOU,9,-154,-161,-1.5(+127)
V,MIN,6,8.5,8u15,+1.5(-185)
H,KAN,4,-136,-131,-1.5(+160)
V,CUB,4,-116,8.5o20,+1.5(-210)
H,BOS,5,8.5o15,-110,-1.5(+176)
V,NYM,5,7.5o15,8.5u20,+1.5(-140)
H,WAS,3,-240,-180,-1.5(+120)
V,PIT,4,7.5o20,7.5o20,+1.5(-180)
H,MIA,0,-121,-141,-1.5(+155)
V,ATL,11,9u20,9,+1.5(-200)
H,MIL,3,-120,-121,-1.5(+170)
V,COL,7,9.5,9u15,+1.5(-170)
H,ARI,6,-151,-140,-1.5(+148)
V,SDG,12,7.5,7.5,+1.5(-205)
H,SFO,4,-146,-118,-1.5(+172)
V,PHI,5,7.5u15,8o20,+1.5(-125)
H,LOS,6,-200,-230,-1.5(+105)
V,BAL,4,8.5o15,9o15,+1.5(-130)
H,NYY,12,-165,-176,-1.5(+110)
V,TAM,1,8.5u15,8,+1.5(-215)
H,TOR,4,-126,-114,-1.5(+180)
V,CWS,6,8o20,7.5,+1.5(-156)
H,DET,4,-170,-165,-1.5(+135)
V,LAA,3,8.5u20,8o16,+1.5(-155)
H,TEX,6,-166,-162,-1.5(+135)
V,OAK,2,8.5o15,8.5u20,+1.5(-145)
H,HOU,1,-145,-177,-1.5(+125)
V,SEA,3,9u20,8u15,+1.5(-145)
H,CLE,4,-185,-171,-1.5(+125)
V,CUB,7,-116,-115,-1.5(+130)
H,BOS,4,9.5o20,10.5o20,+1.5(-150)
V,NYM,5,-120,-117,-1.5(+148)
H,WAS,23,7.5,7.5,+1.5(-170)
V,ATL,3,-107,-105,-1.5(+148)
H,MIL,4,9.5u20,9,+1.5(-170)
V,CIN,5,8.5o15,8.5,+1.5(-130)
H,STL,4,-175,-175,-1.5(+110)
V,SDG,5,7.5o15,8.5u20,+1.5(-195)
H,SFO,2,-140,-131,-1.5(+166)
V,COL,0,9.5o15,10.5o15,+1.5(-184)
H,ARI,2,-155,-121,-1.5(+157)
V,PHI,3,8,8.5u15,+1.5(-115)
H,LOS,5,-175,-205,-1.5(-105)
V,PIT,3,8.5u20,8.5u15,+1.5(-205)
H,MIA,10,-125,-116,-1.5(+172)
V,SEA,4,9o15,9.5o20,+1.5(-140)
H,CLE,12,-155,-155,-1.5(+120)
V,BAL,7,9o20,8u15,+1.5(-195)
H,NYY,4,-110,-119,-1.5(+166)
V,TAM,1,-107,-113,-1.5(+148)
H,TOR,3,8u15,7.5,+1.5(-170)
V,CWS,3,8.5u15,8.5u18,+1.5(-200)
H,DET,7,-118,-124,-1.5(+170)
V,LAA,5,-107,-123,-1.5(+130)
H,TEX,2,9.5,9o21,+1.5(-150)
V,OAK,2,8,7.5u15,+1.5(-130)
H,HOU,7,-170,-197,-1.5(+110)
V,MIN,7,8.5u20,9,+1.5(-185)
H,KAN,5,-124,-124,-1.5(+160)
V,CUB,2,9,8.5o15,+1.5(-210)
H,BOS,6,-109,-114,-1.5(+176)
V,NYM,7,8.5u20,8.5o15,+1.5(-200)
H,ATL,5,-126,-108,-1.5(+170)
V,PIT,3,-116,-108,-1.5(+151)
H,CIN,4,8o20,8,+1.5(-175)
V,PHI,10,11o20,10o20,+1.5(-135)
H,CUB,2,-171,-162,-1.5(+115)
V,MIL,7,8.5u20,7.5u25,+1.5(-165)
H,STL,5,-161,-161,-1.5(+144)
V,SFO,4,6,6o20,+1.5(-125)
H,LOS,3,-235,-250,-1.5(+105)
V,TOR,7,8,7.5u20,+1.5(-145)
H,NYY,1,-146,-178,-1.5(+125)
V,BAL,5,8.5o20,8.5,+1.5(-180)
H,BOS,2,-119,-139,-1.5(+155)
V,CLE,1,-120,-132,-1.5(+125)
H,DET,7,9o20,8.5,+1.5(-145)
V,TEX,2,8.5o20,8.5o16,+1.5(-110)
H,HOU,6,-200,-230,-1.5(-110)
V,CWS,1,8,8.5u15,+1.5(-135)
H,KAN,6,-160,-190,-1.5(+115)
V,TAM,4,8.5u20,8u20,+1.5(-180)
H,MIA,2,-130,-143,-1.5(+155)
V,NYM,7,8,-111,-1.5(+144)
H,ATL,9,-111,8.5o20,+1.5(-165)
V,ARI,6,8.5o20,8o15,+1.5(-165)
H,WAS,3,-153,-142,-1.5(+144)
V,PIT,12,9u25,9u30,+1.5(-160)
H,CIN,3,-121,-146,-1.5(+140)
V,PHI,3,7.5u20,7.5u26,+1.5(-110)
H,CUB,8,-230,-215,-1.5(-110)
V,MIL,1,8,7.5o20,+1.5(-130)
H,STL,2,-163,-192,-1.5(+110)
V,SFO,5,7o20,7.5o15,+1.5(-150)
H,LOS,13,-156,-172,-1.5(+130)
V,COL,2,-116,-101,+1.5(-225)
H,SDG,6,7.5u30,7.5u20,-1.5(+188)
V,TOR,5,8.5,9u20,+1.5(-125)
H,NYY,11,-191,-185,-1.5(+105)
V,BAL,2,8o15,9u21,+1.5(+100)
H,BOS,5,-246,-226,-1.5(-120)
V,CLE,2,-121,-130,-1.5(+125)
H,DET,5,8u25,7.5u30,+1.5(-145)
V,CWS,6,8u20,-109,-1.5(+148)
H,KAN,0,-136,7o30,+1.5(-170)
V,OAK,1,8.5u15,8.5u15,+1.5(-190)
H,MIN,9,-145,-131,-1.5(+163)
V,TEX,7,8.5u20,9.5u15,+1.5(-150)
H,HOU,8,-130,-165,-1.5(+130)
V,LAA,6,7.5u25,7u15,+1.5(-175)
H,SEA,4,-136,-147,-1.5(+151)
V,TAM,3,8u15,8,+1.5(-185)
H,MIA,1,-128,-119,-1.5(+160)
V,ARI,1,8,8o20,+1.5(-170)
H,WAS,2,-131,-148,-1.5(+148)
V,PIT,2,-117,8.5,-1.5(+151)
H,CIN,7,8.5u15,-109,+1.5(-175)
V,NYM,16,-121,-140,-1.5(+115)
H,ATL,5,8u15,8.5,+1.5(-135)
V,PHI,4,7o20,7u25,+1.5(-115)
H,CUB,5,-201,-240,-1.5(-105)
V,SFO,4,7,7.5u26,+1.5(-150)
H,LOS,1,-170,-163,-1.5(+130)
V,COL,11,-120,-114,-1.5(+140)
H,SDG,3,8u25,8o20,+1.5(-160)
V,TOR,6,-105,-124,-1.5(+130)
H,NYY,8,8.5,8o20,+1.5(-150)
V,BAL,2,9u15,9u17,+1.5(-177)
H,BOS,4,-144,-139,-1.5(+154)
V,CLE,3,-155,-159,-1.5(+100)
H,DET,2,8o15,8u15,+1.5(-120)
V,CWS,1,8.5u15,7.5o15,+1.5(-147)
H,KAN,6,-150,-165,-1.5(+127)
V,OAK,4,8.5u15,8.5,+1.5(-200)
H,MIN,7,-140,-126,-1.5(+170)
V,TEX,1,8.5o15,8.5u20,+1.5(-135)
H,HOU,10,-178,-177,-1.5(+115)
V,LAA,7,7.5o25,8o19,+1.5(-200)
H,SEA,8,-121,-124,-1.5(+170)
V,MIA,10,8o14,8.5u15,+1.5(-200)
H,TAM,6,-146,-124,-1.5(+170)
V,PIT,2,8.5,8u11,+1.5(-215)
H,CIN,4,-107,-112,-1.5(+180)
V,MIL,5,7.5,7.5u25,+1.5(-173)
H,STL,4,-140,-151,-1.5(+150)
V,PHI,4,8o05,7u25,+1.5(-150)
H,CUB,5,-215,-173,-1.5(+130)
V,COL,3,8u20,8o20,+1.5(-205)
H,SDG,2,-107,-126,-1.5(+172)
V,ARI,2,8o20,8u15,+1.5(+120)
H,WAS,4,-260,-285,-1.5(-140)
V,OAK,8,9u20,9o25,+1.5(-205)
H,MIN,5,-135,-112,-1.5(+172)
V,BAL,8,10u15,9.5o15,+1.5(-180)
H,BOS,3,-125,-124,-1.5(+155)
V,CWS,8,8u25,7.5u20,+1.5(-165)
H,KAN,3,-139,-148,-1.5(+144)
V,TEX,10,9u20,8.5o15,+1.5(-155)
H,HOU,4,-138,-154,-1.5(+135)
V,LAA,3,8.5u20,8.5,+1.5(-145)
H,SEA,11,-129,-158,-1.5(+125)
V,MIA,1,8,8.5,+1.5(-195)
H,TAM,5,-140,-118,-1.5(+166)
V,WAS,4,-175,-162,-1.5(-101)
H,PHI,2,8,8o20,+1.5(-119)
V,MIL,0,8.5,8.5o20,+1.5(-190)
H,PIT,4,-124,-135,-1.5(+163)
V,STL,10,-119,8o20,+1.5(-210)
H,ATL,0,8.5u20,-115,-1.5(+176)
V,MIA,7,-105,9u14,+1.5(-215)
H,NYM,8,8.5,-105,-1.5(+180)
V,SFO,3,9u15,9o20,+1.5(-205)
H,CIN,13,-111,-115,-1.5(+172)
V,ARI,6,-118,11o20,+1.5(-195)
H,COL,3,10.5,-114,-1.5(+166)
V,LOS,8,-150,-180,-1.5(-110)
H,SDG,2,8u20,7.5o15,+1.5(-110)
V,CWS,2,8.5u20,8.5o25,+1.5(-125)
H,BAL,4,-157,-185,-1.5(+105)
V,TOR,8,7.5o14,7.5u16,+1.5(-165)
H,TAM,4,-150,-153,-1.5(+144)
V,BOS,3,-145,-151,-1.5(+100)
H,MIN,4,9u20,9.5u15,+1.5(-120)
V,CLE,1,-150,-170,-1.5(-105)
H,KAN,3,8,8o20,+1.5(-115)
V,DET,7,-130,7.5u20,+1.5(-205)
H,OAK,2,7.5u15,-126,-1.5(+172)
V,HOU,7,-143,-126,-1.5(+130)
H,LAA,6,8,7.5u15,+1.5(-150)
V,TEX,3,-109,-121,-1.5(+140)
H,SEA,1,8,7.5u19,+1.5(-160)
V,NYY,3,6.5u25,6.5o25,+1.5(-195)
H,CUB,2,-130,-134,-1.5(+166)
V,STL,5,8u20,8.5u15,+1.5(-205)
H,ATL,3,-109,-124,-1.5(+172)
V,MIL,1,8u15,8u15,+1.5(-145)
H,PIT,2,-155,-165,-1.5(+125)
V,WAS,6,-120,8.5o20,+1.5(-195)
H,PHI,2,8.5o15,-126,-1.5(+166)
V,MIA,3,-105,8.5o17,+1.5(-170)
H,NYM,11,8.5,-141,-1.5(+148)
V,SFO,2,8.5u20,9u15,+1.5(-180)
H,CIN,14,-120,-130,-1.5(+155)
V,ARI,1,11.5,11.5u23,+1.5(-165)
H,COL,9,-108,-135,-1.5(+144)
V,LOS,10,-141,-240,-1.5(-135)
H,SDG,2,7.5u25,6.5o25,+1.5(+115)
V,TOR,1,7.5,8u20,+1.5(-180)
H,TAM,6,-114,-138,-1.5(+155)
V,BOS,11,-136,-133,-1.5(+121)
H,MIN,1,9u20,9.5u20,+1.5(-142)
V,CLE,3,8,8.5o20,+1.5(-210)
H,KAN,1,-106,-109,-1.5(+176)
V,CWS,5,9u20,8.5o20,+1.5(-105)
H,BAL,6,-200,-210,-1.5(-115)
V,DET,5,8u20,8.5o20,+1.5(-195)
H,OAK,6,-121,-121,-1.5(+166)
V,HOU,1,-131,-106,-1.5(+148)
H,LAA,2,8u26,7.5u20,+1.5(-170)
V,TEX,2,8.5u20,9u20,+1.5(-205)
H,SEA,8,-115,-114,-1.5(+172)
V,NYY,11,7o20,8u20,+1.5(-190)
H,CUB,6,-126,-131,-1.5(+163)
V,MIA,7,8.5u20,8.5o15,+1.5(-205)
H,NYM,0,-131,-118,-1.5(+172)
V,STL,6,-119,-109,-1.5(+145)
H,ATL,4,8.5u15,9o15,+1.5(-166)
V,MIL,6,8.5,8.5u15,+1.5(-220)
H,PIT,2,-126,-106,-1.5(+184)
V,WAS,5,-121,-111,-1.5(+140)
H,PHI,6,8.5u15,8.5o15,+1.5(-160)
V,ARI,2,11.5u15,12u15,+1.5(-175)
H,COL,5,-121,-113,-1.5(+151)
V,SFO,0,-126,-122,-1.5(+135)
H,CIN,4,8.5o15,8.5u20,+1.5(-155)
V,TOR,2,8o15,8o20,+1.5(-190)
H,TAM,1,-135,-124,-1.5(+163)
V,CWS,0,8.5o15,8.5,+1.5(-205)
H,BAL,4,-131,-117,-1.5(+172)
V,BOS,17,-155,-180,-1.5(-110)
H,MIN,6,7.5u20,7u20,+1.5(-110)
V,CLE,1,8.5,-105,-1.5(+148)
H,KAN,0,-111,9,+1.5(-170)
V,HOU,5,9,-119,-1.5(+141)
H,LAA,3,-121,8u15,+1.5(-162)
V,DET,6,-121,8o18,+1.5(-190)
H,OAK,8,8.5o15,-131,-1.5(+163)
V,TEX,3,8.5,8.5o20,+1.5(-150)
H,SEA,4,-120,-162,-1.5(+130)
V,NYY,5,7.5u20,7u25,+1.5(-205)
H,CUB,4,-135,-132,-1.5(+172)
V,STL,9,-136,-116,-1.5(+148)
H,MIA,4,8u20,8.5u21,+1.5(-170)
V,SFO,3,7.5,7u25,+1.5(-165)
H,NYM,4,-161,-153,-1.5(+144)
V,PIT,1,8,8u15,+1.5(-110)
H,LOS,12,-185,-235,-1.5(-110)
V,CLE,2,8.5u15,8o15,+1.5(-215)
H,TOR,4,-115,-114,-1.5(+180)
V,KAN,7,8u15,7.5o20,+1.5(-175)
H,TAM,3,-150,-140,-1.5(+151)
V,LAA,2,8o15,8u15,+1.5(-190)
H,OAK,3,-133,-131,-1.5(+163)
V,WAS,4,9u15,9o20,+1.5(-205)
H,BAL,6,-109,-122,-1.5(+172)
V,NYY,10,-150,-127,-1.5(+138)
H,CIN,4,9u20,8.5o15,+1.5(-159)
V,TEX,1,7.5o15,7.5,+1.5(-200)
H,SDG,5,-120,-123,-1.5(+170)
V,STL,6,8o20,8.5u15,+1.5(-195)
H,MIA,5,-121,-115,-1.5(+166)
V,SFO,1,7.5u19,7o25,+1.5(-215)
H,NYM,6,-123,-109,-1.5(+180)
V,CUB,8,-127,-143,-1.5(+115)
H,COL,1,11,10.5o25,+1.5(-135)
V,PIT,3,7o20,7.5u25,+1.5(-130)
H,LOS,4,-177,-192,-1.5(+110)
V,CLE,6,-165,-182,-1.5(-110)
H,TOR,0,8.5u15,8u20,+1.5(-110)
V,KAN,7,8o15,8o25,+1.5(-145)
H,TAM,6,-150,-165,-1.5(+125)
V,MIN,7,-115,-108,-1.5(+144)
H,CWS,2,8.5o15,9u20,+1.5(-165)
V,LAA,7,8.5u15,8u15,+1.5(-170)
H,OAK,3,-131,-131,-1.5(+148)
V,TEX,11,-126,-116,-1.5(+120)
H,SDG,0,8.5o15,8.5u20,+1.5(-140)
V,WAS,4,-165,-160,-1.5(+100)
H,BAL,5,8.5u15,8.5o20,+1.5(-120)
V,SEA,10,8o15,8,+1.5(-205)
H,PHI,9,-110,-114,-1.5(+172)
V,NYY,3,-109,8.5o20,-1.5(+144)
H,CIN,5,9u19,-108,+1.5(-165)
V,BOS,7,-144,-125,-1.5(+130)
H,MIL,11,9u24,8.5,+1.5(-150)
V,ATL,3,8.5o20,8.5o15,+1.5(-125)
H,HOU,8,-195,-190,-1.5(+105)
V,DET,7,9,8o15,+1.5(-215)
H,ARI,3,-126,-109,-1.5(+180)
V,CUB,4,-135,-145,-1.5(+110)
H,COL,10,10.5o25,11,+1.5(-130)
V,SFO,6,8o20,8.5u15,+1.5(-180)
H,NYM,5,-122,-131,-1.5(+155)
V,CUB,0,-135,-128,-1.5(+122)
H,COL,3,11o20,10u22,+1.5(-142)
V,STL,7,-107,9u15,+1.5(-210)
H,MIA,5,8o20,-115,-1.5(+176)
V,PIT,2,7.5,7.5u20,+1.5(-115)
H,LOS,5,-240,-215,-1.5(-105)
V,LAA,1,8.5,7.5u15,+1.5(-165)
H,OAK,3,-107,-145,-1.5(+144)
V,CLE,7,-144,-168,-1.5(-111)
H,TOR,8,8,7.5o20,+1.5(-109)
V,KAN,1,7o25,7.5o20,+1.5(-140)
H,TAM,12,-195,-180,-1.5(+121)
V,SEA,11,-110,-121,-1.5(+135)
H,PHI,6,8.5o15,9o15,+1.5(-155)
V,BAL,6,8,7.5o15,+1.5(-145)
H,WAS,7,-170,-178,-1.5(+125)
V,SDG,3,8.5o15,8.5o15,+1.5(-119)
H,TEX,4,-205,-195,-1.5(-101)
V,BOS,4,9o25,9o25,+1.5(-190)
H,MIL,7,-110,-121,-1.5(+163)
V,ATL,2,9u20,9o15,+1.5(-120)
H,HOU,4,-170,-205,-1.5(+100)
V,DET,1,10u20,10.5u19,+1.5(-170)
H,ARI,7,-115,-136,-1.5(+148)
V,LOS,7,-114,-135,-1.5(+115)
H,COL,10,11.5u15,11u22,+1.5(-135)
V,PIT,1,8.5,8o20,+1.5(-185)
H,ARI,2,-139,-138,-1.5(+160)
V,CIN,3,8,9u20,+1.5(-217)
H,SFO,2,-125,-107,-1.5(+181)
V,HOU,3,7.5o15,7.5u15,+1.5(-210)
H,NYY,2,-120,-126,-1.5(+176)
V,SEA,2,9u20,8.5o25,+1.5(-155)
H,TOR,7,-139,-158,-1.5(+135)
V,KAN,6,7.5u20,7.5u15,+1.5(-205)
H,TAM,0,-135,-124,-1.5(+172)
V,MIN,7,9o15,8.5o20,+1.5(-195)
H,CWS,6,-130,-121,-1.5(+166)
V,DET,7,-112,7.5u20,+1.5(-195)
H,LAA,1,7.5,-131,-1.5(+166)
V,BOS,4,-136,-148,-1.5(+105)
H,MIL,1,9o15,8.5u15,+1.5(-125)
V,SDG,2,9.5o15,9.5u20,+1.5(-165)
H,TEX,5,-139,-138,-1.5(+144)
V,ATL,8,8.5,9u15,+1.5(-190)
H,MIA,4,-131,-122,-1.5(+163)
V,NYM,4,-111,-116,-1.5(+144)
H,MIL,7,9,9,+1.5(-165)
V,CUB,3,8.5,8.5,+1.5(-170)
H,STL,2,-126,-142,-1.5(+148)
V,LOS,6,-200,-205,-1.5(-130)
H,COL,2,9.5u15,10u20,+1.5(+110)
V,PIT,4,9.5o20,10.5o20,+1.5(-152)
H,ARI,11,-136,-150,-1.5(+132)
V,CIN,2,7o20,7o15,+1.5(-173)
H,SFO,3,-160,-159,-1.5(+150)
V,HOU,5,8.5u31,-121,-1.5(+130)
H,NYY,1,-106,8,+1.5(-150)
V,MIN,1,8o15,8.5,+1.5(-155)
H,CLE,0,-129,-145,-1.5(+135)
V,SEA,0,9o11,8.5o15,+1.5(-165)
H,TOR,4,-126,-144,-1.5(+144)
V,TAM,5,9u26,9u20,+1.5(-150)
H,BOS,4,-169,-168,-1.5(+130)
V,OAK,2,9o20,9.5,+1.5(-200)
H,TEX,5,-113,-111,-1.5(+170)
V,BAL,2,8.5u15,-107,-1.5(+148)
H,KAN,3,-109,8.5u20,+1.5(-170)
V,DET,0,8.5u15,8.5o20,+1.5(-165)
H,LAA,7,-141,-147,-1.5(+144)
V,SDG,6,8.5,8u15,+1.5(-205)
H,CWS,3,-122,-118,-1.5(+172)
V,ATL,3,8.5,9.5u15,+1.5(-185)
H,MIA,1,-109,-132,-1.5(+160)
V,PHI,4,8.5,9u20,+1.5(-130)
H,WAS,6,-161,-185,-1.5(+110)
V,CIN,1,8.5,8.5o20,+1.5(-210)
H,SFO,3,-137,-116,-1.5(+176)
V,CUB,3,-109,7.5o20,+1.5(-200)
H,STL,5,8u15,-124,-1.5(+170)
V,NYM,4,9o15,-114,-1.5(+144)
H,MIL,11,-129,9.5,+1.5(-165)
V,PIT,4,10o15,10.5o15,+1.5(-132)
H,ARI,3,-166,-165,-1.5(+112)
V,LOS,4,-129,-121,-1.5(+125)
H,COL,0,11u19,10u15,+1.5(-145)
V,SEA,2,9u25,8.5u15,+1.5(-159)
H,TOR,7,-178,-147,-1.5(+139)
V,MIN,4,9u20,9,+1.5(-143)
H,CLE,1,-150,-158,-1.5(+124)
V,BAL,3,-106,9,+1.5(-185)
H,KAN,4,8.5u15,-129,-1.5(+160)
V,OAK,5,10u15,9.5o15,-1.5(+144)
H,TEX,6,-109,-101,+1.5(-165)
V,TAM,3,7.5,7o20,+1.5(+109)
H,BOS,6,-220,-285,-1.5(-129)
V,DET,4,8.5o20,8.5o15,+1.5(-175)
H,LAA,3,-126,-145,-1.5(+151)
V,SDG,4,-123,-141,-1.5(+115)
H,CWS,5,9o15,9.5u20,+1.5(-135)
V,ATL,1,9o20,9o25,+1.5(-175)
H,MIA,3,-120,-138,-1.5(+151)
V,PHI,4,8.5u15,9.5u15,+1.5(-135)
H,WAS,3,-170,-185,-1.5(+115)
V,NYM,9,-140,-151,-1.5(+108)
H,MIL,11,8.5o15,8.5u20,+1.5(-128)
V,CUB,0,-120,-121,-1.5(+135)
H,STL,5,8.5o15,8.5o15,+1.5(-155)
V,LOS,6,-145,-137,-1.5(+110)
H,COL,9,11u15,11.5o19,+1.5(-130)
V,CIN,3,8.5u15,8u15,+1.5(-170)
H,SFO,8,-149,-149,-1.5(+148)
V,PIT,6,9u20,9u25,+1.5(-150)
H,ARI,4,-140,-160,-1.5(+130)
V,OAK,4,9.5u20,9.5,+1.5(-170)
H,TEX,6,-146,-138,-1.5(+148)
V,SEA,2,8.5o20,9u20,+1.5(-165)
H,TOR,3,-134,-136,-1.5(+144)
V,MIN,3,8.5o20,9,+1.5(-140)
H,CLE,8,-149,-168,-1.5(+120)
V,TAM,11,9u19,8.5u15,+1.5(-140)
H,BOS,2,-145,-177,-1.5(+120)
V,DET,1,-131,-116,-1.5(+135)
H,LAA,4,8.5u15,8o20,+1.5(-155)
V,HOU,10,8,8.5,+1.5(-195)
H,NYY,7,-131,-124,-1.5(+166)
V,BAL,8,-130,-131,-1.5(+121)
H,KAN,9,9,9.5,+1.5(-140)
V,SDG,3,9.5u20,8.5,+1.5(-116)
H,CWS,9,-190,-205,-1.5(-104)
V,PHI,5,8,7.5,+1.5(-105)
H,WAS,6,-186,-221,-1.5(-115)
V,HOU,6,8.5o15,9u21,+1.5(-165)
H,NYY,11,-145,-148,-1.5(+144)
V,NYM,3,9.5u15,9.5u15,+1.5(-210)
H,ARI,7,-126,-106,-1.5(+176)
V,MIL,5,7.5u15,7.5u25,+1.5(-205)
H,SDG,6,-113,-131,-1.5(+172)
V,LOS,4,-140,-124,-1.5(+140)
H,SFO,8,7.5o15,8,+1.5(-160)
V,TAM,7,7.5u20,7.5u30,+1.5(-165)
H,CLE,8,-170,-160,-1.5(+144)
V,CWS,3,8.5o15,8.5o15,+1.5(-120)
H,LAA,5,-164,-210,-1.5(+100)
V,OAK,5,8u15,8.5,+1.5(-205)
H,SEA,6,-131,-121,-1.5(+172)
V,HOU,7,-113,-108,-1.5(+148)
H,MIA,2,9u15,8.5o20,+1.5(-170)
V,ATL,10,9o15,9o14,+1.5(-175)
H,TOR,6,-140,-134,-1.5(+151)
V,WAS,8,-161,-152,-1.5(+110)
H,PIT,4,8u15,8.5u16,+1.5(-130)
V,CIN,5,12u20,11o15,+1.5(-115)
H,CUB,9,-190,-195,-1.5(-105)
V,NYM,4,9,9.5u15,+1.5(-135)
H,ARI,5,-170,-160,-1.5(+115)
V,MIL,6,7.5o20,7.5u20,+1.5(-195)
H,SDG,2,-109,-123,-1.5(+166)
V,LOS,1,-155,-144,-1.5(+110)
H,SFO,2,7.5o15,7.5o20,+1.5(-130)
V,TAM,6,8o15,9u15,+1.5(-170)
H,CLE,4,-170,-153,-1.5(+148)
V,BAL,13,-110,10u15,+1.5(-205)
H,DET,11,9o15,-113,-1.5(+172)
V,NYY,7,-126,-115,-1.5(+135)
H,KAN,1,9u20,9.5,+1.5(-155)
V,CWS,6,8u15,7.5o25,+1.5(-140)
H,LAA,7,-166,-187,-1.5(+120)
V,OAK,9,-107,8.5,+1.5(-210)
H,SEA,6,8,-107,-1.5(+176)
V,ATL,9,8.5u15,8.5u25,+1.5(-170)
H,TOR,5,-165,-138,-1.5(+148)
V,HOU,12,-172,-158,-1.5(+105)
H,MIA,2,8,7.5o20,+1.5(-125)
V,PHI,1,8.5,8.5o25,+1.5(-135)
H,TEX,5,-180,-185,-1.5(+115)
